"class","tna","c1","c2","c3","m1","m2","m3","n1","n2","n3","p1","p2","p3"
0,0.046367646917751,63.2045258545118,84.5432570673149,101.96442494176,-65.0751769272683,-47.3646549076131,-23.7873296523182,-16.0001833830769,2.96421525600865,22.4680164197814,13.6109587879051,32.0169701737594,56.1873165512557
1,-1.84330373735094,65.3444867674693,83.0630573044008,101.915922311092,-62.5158317106723,-44.0999846147936,-22.5652517568526,-16.0973243905453,3.16016733870725,22.2567725322623,10.472817958507,31.25836872386,53.246040494765
0,5.42197637812468,63.9264043725505,81.9028454407506,103.790020714812,-63.4778792955967,-46.6630635813764,-22.5215134482629,2.83147334321375,-14.7210847782149,24.1821468307207,12.4268042828643,31.968106035505,52.4457865416631
0,-1.21592695271414,62.8463919446553,81.5551871962811,101.243827157079,-46.5568506651865,-65.703657248482,-26.1543569895786,-14.1484725346338,22.7077981365544,2.47431029287735,10.9337776817635,31.0954947114988,50.2088033647377
0,-3.60817748227337,63.2447606934556,81.619771352073,101.763026574394,-63.8068843990639,-44.7391176688334,-22.7449256947947,-17.0256103201135,2.76485344892899,22.2768638143473,14.5271575489229,58.0382281640473,34.2857705250545
0,1.18383730415546,62.8351643412479,81.4625814752685,103.350812130901,-65.0134223985579,-46.0986800164646,-24.0248422515869,-15.8957073884947,2.8485883588671,22.7135968831649,11.1989121094896,31.6386333533154,52.3385616060771
0,-1.2214501159611,80.7165451697457,60.7057886527689,101.083864799041,-66.3334646665881,-42.1687899714958,-24.4930129225726,-18.5868231061582,2.16430452442762,23.2073411187742,13.2294924181786,33.1228603948126,53.6883815325762
1,0.759722762608706,62.8492158841372,81.6807988686673,103.0186103173,-67.7682013347587,-47.245779041996,-25.6623338756844,-16.6459474837374,3.0222166102413,22.8396238393215,11.3081044465272,31.8706786068648,52.4842814049466
0,-0.244323323178277,64.6081920771055,82.3787738653673,103.892372097511,-65.7530720736728,-45.5330790619813,-24.2732069706731,0.229422514695028,-16.2203186749282,22.9190311239448,11.331977737556,32.6606364187739,52.5066134476733
0,2.21839927515314,62.8076307490949,82.1292557828501,103.331440779691,-65.5041593259749,-25.8160330993067,-44.8300334715186,-15.4849573104606,2.95138199599783,23.1334906247191,11.6366697026563,31.8647528899715,54.9046672549091
1,0.51186799639848,63.7512731589993,82.3235683528082,102.39733064975,-65.7261718633314,-45.4188316538736,-23.9994495105342,-16.5544468771385,3.07478228626514,22.8808506908808,13.1515783007628,31.934070236487,55.2299901402404
0,-1.01483557181809,62.7312667234236,81.6489114616791,102.419684731459,-65.5937978723203,-46.4150431411972,-23.9587134513659,-15.8768991345221,2.65234849588208,22.7117698413499,13.0595259008626,53.3097685771535,32.9320774187503
0,-5.28032774442389,62.5252303933356,81.5815077321808,101.627758588484,-66.7539612014719,-46.833123235982,-25.016217373262,-10.6401572438689,3.09923688714766,22.6436740383511,15.3385436396555,33.2899369374355,57.254394256501
0,-3.554457614952,62.7738310555909,81.3897625715523,104.622214345478,-65.9186711872105,-24.1799716240676,-46.5249465397598,-17.1040763741874,3.10272145170432,22.9642369217425,8.27363740633573,31.2524368617332,51.844037978181
0,-1.45937092837493,62.7348316755881,81.5058284989491,102.157182136574,-66.0050527933385,-47.1284501451631,-26.1859008154316,-16.4895783115153,3.26809790535967,22.7025613064142,10.5471968887212,30.7547234936793,53.1463101606554
0,-2.89259618954182,62.7674936187273,102.491251909293,83.8510300529303,-65.4511651548831,-46.1670093679794,-24.1439884963917,-17.5371685604814,2.74496182031869,23.0866838756422,13.0684562965109,33.6173509126561,52.2320080629749
1,0.394608526595843,63.1708425830613,83.0891918422162,102.241554213355,-66.9855370190503,-46.2706320187523,-25.2613199298675,-16.2976764070771,3.08869074649662,22.6341004574989,11.1151847068986,33.7077171293874,54.5374747240848
0,-2.29970471664399,63.0218837483843,83.185983335273,101.682963210548,-66.4461522167474,-45.1709000518003,-25.1607504621372,-16.8728005800209,2.57413516185889,23.0948574539052,33.2253735214437,13.8219154772846,54.4989876587288
0,-4.42642870490346,62.5384699387456,81.3198590165122,102.270291266806,-65.8208216573522,-45.8085350048377,-24.10435445081,-16.3979586318628,3.56735400551027,22.8349079863177,31.0138768429446,9.67701788705279,51.2174313650031
1,-0.690524790683844,57.9246382504113,80.0913832962092,100.053376550439,-66.7760178048544,-46.4858523036282,-24.893226419322,-16.4978293257206,2.69691823641123,22.8961974927423,11.6085092098955,32.6124902164234,50.9309591633351
1,-0.891275926827902,60.2084978900632,83.3216789519203,101.601703957677,-66.3459332133015,-45.5842040650194,-25.262264222398,-16.0836878018344,2.27948876160954,22.8563841773976,12.1327110669874,33.0080572941295,53.3146952030542
0,-2.88975751124269,59.9673216534683,81.8191727528118,101.250598382477,-65.9589862904215,-46.5711086393437,-27.2212811788103,-16.5433166744971,2.94208134233394,22.7943152167827,10.6582893685965,32.372187124118,53.0178658746219
0,0.33467985363542,60.8112223987833,81.082056208657,101.795625528095,-65.5108158122238,-46.6693404877664,-23.8152718671484,-15.278207420384,3.08174637954525,23.0209609887702,12.0838872792607,33.2742219984936,55.661928475291
1,-0.229067184671795,62.6491100913842,81.5717177525708,102.066579601149,-62.9296501290704,-47.0309205403894,-22.871248531812,-14.9598897151034,2.92422018127783,23.0959345804085,12.4213820659661,30.9777874619909,52.9675908857572
0,-1.28940166138114,62.4323229001044,81.7277243998225,101.186222555993,-64.8915374733915,-47.0807620031455,-24.0075255735618,-17.740613387023,2.18376703491041,22.9733099147683,13.3604611565061,32.6425350407452,54.9806229448068
0,1.26919749821601,62.2003827507872,81.941838820031,103.608298736091,-65.6712571615758,-46.4130556153665,-23.8935736445925,-19.6792204166035,2.99436463373829,22.9142811979778,10.7819716820918,31.662043475852,52.6644296813148
0,-0.949281306973023,62.8147296826104,81.3754365274661,100.914393401389,-66.6179293861872,-48.2557153792749,-25.8784025903824,-13.9105260589501,2.87634120198336,22.7079612043587,10.894130890775,30.9591924492884,52.5838720230944
0,-2.80481144524225,61.2145830274181,81.209144540768,103.243368906751,-65.9432771233654,-45.2496927012362,-25.1376068182654,-16.4336237710343,3.50586781279954,22.6881410107788,14.1480489960788,33.8820175637595,55.0583172698084
0,3.01158114690458,65.4607800092033,82.3427062695258,103.55274080113,-64.7286047452586,-45.8398195719091,-24.1954717177855,-16.3791477009393,2.97344567448693,22.1204394421603,12.9433664802726,33.6361533877331,54.0717279961382
0,0.970288236774852,63.0360219142169,82.9979600437467,103.253777426591,-65.7370816643777,-44.5949788286165,-25.1279679675,-17.567824083456,2.3305468079765,22.8821459628951,11.2518215097991,32.6851720857589,53.4650103870524
0,1.1366542036301,64.9284131644989,82.1988791654717,104.582941661861,-66.2272099997564,-45.3714175703946,-24.4013697206106,-16.3607744021188,2.90171064477475,22.9754929032702,13.9545327426729,33.3742231483041,54.5135234213368
0,-3.25787869010429,62.5005984700312,81.6762451068016,101.95128765889,-65.4256878878455,-47.6942109471722,-24.0864236181225,-17.1850383811004,2.06275461312651,22.89355107557,15.1780351147274,33.6258508549306,55.1796537474084
0,1.5465466851158,66.5285792498045,82.7073351476919,104.240911048923,-65.8621117862154,-45.6437169959958,-24.0553374809701,4.32364671401318,-17.2492845381202,22.5619639147919,12.547838554412,54.5372261458318,31.9373469662156
0,-1.79008903888998,62.70258320192,82.9352586004741,100.322558709432,-66.8405616503709,-45.8634229001026,-25.7310225543871,-19.2874087417286,3.70634199235782,23.2887795158353,12.4726932916743,32.7020078163971,53.2617430177421
1,0.197219107164259,65.6430724136079,82.4693463352629,104.011802824102,-65.420619356632,-43.0597613179989,-23.7250015401789,-18.7970494133517,3.06381532893794,22.8118926991742,11.5106064798403,32.8076899470792,54.6001675981507
1,1.22726780009629,62.4256597863354,81.3106418632037,103.254541401448,-63.1127071064677,-47.4250846231177,-24.1639832392534,1.86478462938704,-15.6781169974735,22.8792897387716,11.0734715467639,31.1427218827205,48.4051707024643
0,-2.70357796409705,63.1462871987094,81.5265953441961,101.720499104115,-64.0321777180112,-46.0552861239916,-22.8691429163742,-16.4254392418475,3.0386231793853,22.5627914392432,11.6652826750904,31.166471296754,54.8794038165186
0,-3.23108446457373,61.2178312679472,81.6398037618011,100.375582914088,-66.182510897865,-44.0079058686533,-25.0967497701369,-17.7220822413556,3.31624090724521,22.8315283105393,29.9073599771547,9.48107013392821,50.4739467158934
0,-5.0635402173822,60.2586103458766,81.7688335795878,101.069941554855,-64.7160115243701,-46.3057639966228,-23.8896140332329,-17.0811741125773,2.82997311985878,22.9293391353062,9.27724064204884,31.2216282663151,50.2825672136697
0,-1.49908627185183,62.9487261264024,82.492066357139,102.078610789057,-64.4419434157714,-44.8168198129769,-24.4367032676157,-15.0610075351247,2.97735569417885,22.6586554106258,11.5493354243438,32.3807873456602,56.593829964174
0,1.5264764579519,67.6705905508635,84.4088015314118,105.123976685278,-64.4062268454654,-40.861317399077,-22.8900942625322,-16.57042610884,3.02153844272992,22.9413323380082,12.7315732585009,32.3477557063777,54.2399305796222
0,-6.82779867479723,81.3552355762483,62.6430359057169,100.721566446808,-62.3845021417749,-46.4599459426324,-21.7363287448294,-15.6076105454889,-0.0904598073385903,22.3551296901585,14.5123691373646,33.0412131306578,57.2611914228562
1,-0.565352686008493,62.9430492971883,101.818976666026,81.8912929375792,-62.6411130542323,-45.4811526273193,-23.7865202576474,-15.7245191124701,2.82447695306243,22.4832517708618,12.6591282082247,32.6840852125366,53.8915663641598
0,-2.65521235592072,63.0112536740741,82.160628674662,101.813616362628,-66.6006196436077,-47.4737318954251,-24.8380185418403,-14.8387341617976,2.81713888764814,22.7753717650573,15.0905911420079,31.8241896481735,55.3999997332101
0,-18.644977261002,62.0558217033504,83.0118927639938,101.312183684325,-65.4550978710341,-45.4309714941256,-23.7574812395479,-15.6443260934128,4.04791428536394,21.6215926702895,5.31225085061037,30.2602664220631,49.9754406994651
1,-0.204711749966494,66.5888271431046,84.1120938961802,105.540489612558,-67.3436814065398,-43.9901079973571,-25.6662529239898,-16.0244560120957,2.88535136057087,23.2997738866559,14.2889728067303,33.0884876873276,55.0385171085868
1,-1.16260160585287,62.765617824715,82.2566433471501,102.818613042624,-67.303243367899,-46.8385050202336,-25.3902858827619,-16.5056714773377,1.40459678975361,22.9229641534661,12.0316366544195,52.7338444018133,31.689206988428
0,-3.65757535716053,62.7916757375867,81.5991037779855,102.631169546013,-68.1834804245795,-46.6647461504893,-26.3745806533225,-16.3777234144504,3.0776487890636,23.2211231168147,9.34616345349781,31.2039980801367,50.1512416635857
0,-3.45772702891429,63.0092383031976,82.5887618854765,102.474880206,-64.9224904208204,-44.0118558015201,-24.7082400466569,-17.4309904648901,2.8519283689776,22.728012264368,9.24044132379536,32.0236057455835,52.0316894781672
0,-4.92235948732785,82.9619488726659,62.8654472937014,103.683463815662,-65.8801509974172,-43.1494959749182,-25.2192015254868,-15.2606550736485,2.61148519384866,22.7488265101418,8.24309442415539,30.0135797181827,51.1099166870059
0,-1.99613129366798,61.7353703070617,81.0680221569956,102.10453578652,-65.2096774612694,-46.3029547181938,-24.8232892985718,-15.5920241235105,3.22942115588991,23.0066397974225,10.7697419451937,32.36333956434,53.7160649181931
1,1.08951114278346,59.334335185689,81.2424531453729,102.673108853029,-66.6834392604788,-46.8327574799164,-26.8039185674381,-16.4274135622579,2.90624082068786,22.7478514894329,11.273778374933,31.2500893843648,52.6176016082648
1,0.0226006070396659,63.0381560316866,81.9475433189165,102.784243133972,-65.6919287224576,-46.1429052497976,-24.1942705099067,-16.468682169225,2.54261141464634,22.8619407081817,13.7573206722521,32.4058305191627,57.1955495161122
0,0.637873541408086,63.1969559800963,81.593756055696,101.672599136479,-66.4045491067274,-45.4431233713891,-25.1759431202426,-18.6968062121443,3.00405791620749,22.7658883053009,11.4082382256995,31.6689628586139,51.7617872580344
0,-1.62156534154113,60.9901219290013,81.4521406228664,100.658176546215,-66.2038161872675,-47.7651722387645,-25.9006794333159,-18.0173720778769,2.08527188873797,23.1138308110106,10.2698803781563,32.839468678245,52.3775040135274
0,-1.34569970530728,62.5583398830278,82.0740344209085,102.373576543576,-66.2047021823947,-46.6293808920342,-25.0942834833287,-15.3181847640255,2.93919788894144,22.6365338499173,11.8912262103945,33.1702384325057,52.5961467188681
1,0.485359375900297,63.1884398861157,81.8119018442334,103.622926298349,-63.3180592716295,-45.6713397996684,-22.7721705697434,-16.8089404607226,2.26798937061218,23.1532101874594,11.9907753109043,32.6084314460798,55.2965660609999
0,-3.74673132491653,80.4627908334554,57.3074555563925,100.294554564818,-65.8593719329357,-47.6303328383056,-25.2160958155933,-17.1193756912755,22.7086491479964,1.42935351418186,10.1818563112583,31.170018378056,51.3753967602919
1,0.782135635979018,63.1019758521336,81.5643384585604,102.682971124913,-63.6711481318585,-47.0877103418606,-23.6376990709138,-16.3892753543151,23.2761012397876,2.06259435183628,13.1329542171664,32.3925408188369,54.8312003200974
1,-1.37114391517273,62.6545316371478,81.8898679189771,102.212727862294,-66.3957404097897,-46.3314720730796,-24.4949108515164,-16.587048901011,2.85781750740455,22.0753537813385,14.251593769915,34.0948604478249,55.4513067373608
0,1.48825712637517,63.4168671813719,81.6565020361694,101.765520459464,-47.2928977071373,-64.3693483111482,-23.2632336340082,-16.2050465698938,0.886103997876879,23.1308739493275,11.8281365870305,32.0801835134012,54.9211590555026
1,-0.216861371095181,62.8768019929026,81.4343860645082,102.259543367462,-66.3114173238278,-46.9315824104237,-26.0842101386358,-16.9085084354291,4.46228890238121,22.5619686034728,11.9846830541318,32.3338317134055,53.6824218968583
1,-0.53641865138253,62.9298667163316,81.4654372643895,104.22447834293,-64.9124530372572,-45.5492176158037,-23.3020712371875,-16.964194204914,0.350343749961408,22.593523710783,10.826769835838,31.0108357108527,52.1288362465439
1,2.01644284046033,62.6545768397221,81.4399007216277,104.267634128416,-62.4955195197026,-46.5637636196906,-21.9426114693076,-16.2930467570313,2.94120581522258,23.0725020419098,14.4082202143795,32.2122850572702,53.2953071960853
1,-0.25229417388234,62.6963434900979,81.9443513248941,102.165565543379,-66.6071004587201,-46.2302157833412,-26.9186527320985,-15.2123825375194,2.8189432442279,22.6597092270178,10.7794774909529,30.6690809254923,51.8038627875667
1,-0.944323213375253,65.0011100493685,82.1223247031011,103.127529546428,-64.563863885366,-47.5816984698314,-24.2573637755151,-17.3011734414808,4.59209264443081,22.7718992669449,11.1910127070983,31.6506140368463,52.5889688318519
0,-3.26563061519334,62.7391989202399,81.8248134825184,103.249570805997,-66.5028182499235,-46.0571438785831,-25.1380185901015,-15.2862636569572,3.11111264285433,23.0984965572439,13.8374991717649,33.1555338489783,54.7967422103388
1,0.333011410090572,62.8697577478642,82.0950880518075,103.207144918987,-64.526041342466,-44.828157468021,-23.4921481554002,-16.147454841838,3.01951635488305,22.5042583010428,12.8359973365404,33.502552722761,55.0737192895697
0,-2.30890646899756,60.8860981730977,81.0963180299747,98.8911571438071,-65.7179903670466,-46.7052691970478,-25.1570631264889,-15.4711573753159,0.561159264820003,22.7944013733728,11.456650494177,32.3753801648566,54.4380653550364
0,1.3660156301924,62.0197276043291,81.1375709582082,103.082951919781,-65.987007029938,-45.9950976616548,-25.0479225378197,-16.7532258735008,2.37292976931916,23.155970294488,12.1657493902208,54.0040930538465,32.1153506681369
1,0.294611064550067,62.77692215218,81.399000810226,103.546680678743,-67.3978254723214,-25.9816986199269,-46.1878464916014,-16.0177463051656,2.11104510438221,22.8209479979915,11.5524932122822,31.995423931252,53.7585138872951
1,-1.18283699944663,63.3887145087398,81.77673422852,102.38572826301,-62.942512954753,-45.7040905032308,-22.0301849292356,-16.7740790507031,22.7544694037626,3.56621229185188,12.168216804092,32.587464265655,53.1515375634248
1,0.493636357693904,64.3135242976767,81.961525639666,103.15386010268,-66.5046560856328,-45.0883527473894,-25.1824378031008,-16.4001669843866,1.98767206025193,22.7566787154997,12.422380414576,32.7869591752255,54.6680126895932
0,0.181368312494862,84.7227604852476,62.2310835875051,101.863477075767,-64.9783458829621,-47.4891073128739,-23.9004967718505,-16.6475856536322,2.81749103619566,22.5765167156062,12.8280312986047,32.1714787984466,56.5775317889788
0,-6.10133821065193,63.301980622223,81.6433792073235,103.249543366084,-64.6935308809404,-47.7527567444724,-24.4316062582362,-16.8478219741641,3.00494733208843,22.9284062019926,15.8837485606153,34.1007155656763,58.4314838689187
1,-0.494117149631016,62.1988552207141,81.8435387078444,103.190356480425,-67.7571874179126,-44.8704088373466,-27.0378589066669,-16.1558035898288,2.87075861861385,22.8297613165681,9.88169908275079,31.1264550442374,51.5010260842451
0,0.545449215671617,62.6697427695672,81.687466164592,101.656352269532,-65.8971869272206,-47.1066571005066,-24.8804820931671,-15.7042538622055,2.75963353523596,22.4922989305499,11.812634530797,32.0533577813362,51.5873788460151
0,-1.8678265848151,63.0428378651031,81.8398452270683,101.365169623776,-46.5702400191831,-66.6838061134243,-25.0888731444383,-16.4729381764992,2.97049030887477,23.3151298409645,12.3471045584613,31.7157956574225,51.9286568387165
0,-0.363756184156984,63.3110280880807,82.7655605037153,102.240621017482,-64.671708971343,-46.1018468843263,-23.8888586079519,-15.898640247064,3.06492748849494,22.7031573806636,12.1444341501478,52.8492259285817,32.0868787059931
0,-2.64889225120188,62.4795727039144,82.770141294268,101.315116119583,-68.0792891381598,-26.5918547141355,-47.2979559207844,-16.0551426992405,22.6193867237095,2.69758134515785,11.6279413550884,30.9468970795396,52.5113923550492
0,1.50472375836174,62.733990737339,81.3285475017484,102.426193158201,-65.1454143041159,-45.6630960977402,-24.2126456559307,-15.8334568740667,3.0893065959674,23.033015531748,11.3811303823377,33.3629676412386,52.4016489788682
0,-2.21703308682824,62.958087146226,81.6300402005778,102.591339119789,-66.2380063748751,-45.848447143085,-24.3974808456048,-16.8590813735894,2.88162802641658,23.1429753105328,14.4258061741172,33.8230565194452,54.8231789768856
0,-2.00513641147338,62.9890437121579,81.5267763169762,101.935236144714,-64.0959871314134,-46.2539038612057,-23.5191346990577,-16.4794353080802,4.65132993894218,22.9946851648599,13.7484595917043,32.8128699138102,52.445511483362
1,1.49583718747348,62.9087470338811,82.2568132400037,102.559020859724,-66.7350979237177,-47.630241829561,-24.9114664497303,-14.5190738372993,21.6750755363168,2.70421825676452,12.1269162963516,32.1052511297104,55.1767345335139
0,2.45912162576019,71.0229528185847,84.58428653811,104.977451673796,-65.8773158195155,-44.6060486845563,-24.0408455715183,-15.5525577955657,3.36760363276537,22.1456718153284,13.087642909535,32.4563515451148,52.7383915147532
0,-1.23401933082758,59.1921303893459,80.5275952066067,100.225347612386,-64.4572639884338,-47.1575254627857,-26.8055615339132,-17.1440511477527,3.56027787351124,22.9631926487775,13.1158720238884,32.2065672432369,54.3647046978838
0,-1.94061049585292,62.9014202137957,102.985723889388,81.8035700683923,-67.043277278923,-45.1765949060577,-25.2040807346683,-15.7441572424635,3.12547303476069,22.3443319115288,14.5830843171874,33.4045525487058,54.3720912022163
0,1.65670336560869,64.5837257019301,82.7470664413467,104.588079530572,-65.3217485596864,-47.0799433624157,-23.7944700701602,-15.2810135715507,2.64764678936232,23.1005366584946,9.8441774668266,32.0069848898794,53.1545980102896
0,2.42365944115631,62.532442826452,82.8505577738585,104.272637804717,-64.97506037752,-45.0796233097401,-23.5730804895309,-16.2664661193807,1.98783309369987,23.2994234379642,10.772343983293,32.0623671038479,52.4169392395629
0,5.04109240009499,65.1084552112745,82.1966971735311,102.849329231856,-67.6917308660444,-46.3080398068538,-28.4276522237599,-15.4521530655315,1.23161388614388,21.7465388074003,11.5155138372879,31.5414544028869,53.1607218446097
0,-1.3026926078005,62.8513760280411,81.9582968571475,102.402383934408,-66.5755017511365,-46.4837790124989,-24.6368537982312,3.03956687928003,-16.5218954393233,23.3206000645722,12.893116005926,32.6227168986461,51.5809968161868
1,-0.070779302486252,63.0169221721748,81.8432383418542,102.293505585763,-65.6391273838445,-47.3691289948876,-24.4842102100767,-16.8636469441752,2.49199194603859,23.0237710715899,11.3313518181953,32.6172160613299,52.6471195668013
1,-0.76392390088812,62.8477587364122,82.7452003369454,102.514108082782,-66.211141005581,-45.8442817950723,-25.4369223271735,-15.5520804046247,3.26555548003999,23.0739469867074,12.2102669058682,31.7594720094084,56.443576624026
1,0.136849866992236,63.0789565815474,81.4774633466074,104.020250140041,-45.2606327279022,-67.1035115758076,-27.5181971611057,5.05153795076929,-15.7181675831153,22.8716412534905,12.0251411551152,32.3676270591102,51.9461267555127
0,0.177595071469202,66.3190198656638,82.6228138492948,104.916165836444,-65.7446493399764,-47.4234939951894,-24.2826373672701,-16.1281935833185,2.90745304323883,23.1423144465781,9.87358045714149,31.2526396196746,51.8162414072876
0,0.451754977471613,61.0355189351289,81.3785751390353,102.029353163517,-65.8943536782386,-44.6180015245831,-24.2685355603897,-15.6784885421372,1.94931836702554,22.4788307292313,12.3924010734111,31.7266321669069,54.3038661106884
0,-6.93476544394265,62.2380712146433,81.428327051875,101.995520297221,-65.1482242759378,-48.3252888891283,-23.5226391731381,-15.8739250990354,3.04801973870924,22.9022496776241,16.271835079733,33.5419316112588,56.5661306960424
1,-0.770715461471626,63.1688377977495,81.5660802683763,101.959595635371,-65.8742065819464,-28.0388656709113,-46.2903201802967,-17.5027992896676,2.31402041959596,24.2467375804247,11.4342772513197,31.404298416292,51.0566768902045
1,-0.214560142586984,62.7567614359146,84.0225385119832,100.93556691347,-63.0490427082046,-47.5957638578137,-22.2080443518361,-16.1838784407547,3.35695361814272,22.7574628590002,12.3857123789238,33.3110399472367,54.5373815529722
1,0.0177282200941089,81.545753099541,63.0622128596907,102.95865171656,-68.7927107437888,-45.207636969639,-28.7650570908761,-16.0098429843051,1.39655457417618,22.7626384325541,12.5319680736826,32.7548221544801,53.8286730656901
1,0.13082697505083,64.4226909541402,81.947520256126,103.368406536817,-66.0650391030936,-45.3649517898003,-24.5057583181766,-15.625433016613,2.82041097804304,22.6130368700149,12.7072598279209,33.0964714400813,53.4536993329735
1,1.2612679089051,62.6588537896739,81.742052554814,104.577069642197,-65.5823249256684,-47.8129142138674,-23.8160151328072,-15.7165952312286,2.99868365551186,22.476622493171,12.1940804083737,32.3945415828352,54.7773248548787
1,-0.9419546880586,60.4386250342797,80.5567800144455,100.900643072505,-62.6286602576452,-46.6594914045014,-24.1761000208055,-15.352866996244,2.57844875579631,22.9077144304424,13.5484199608309,33.8111252877352,54.7994528117936
0,-4.96406985352658,62.0039223434589,81.344306566813,102.082017438272,-62.1340444023056,-46.9353337122983,-22.2113442840201,-16.5599438182211,2.59945202289741,22.3283201493734,9.70495176024519,30.9131276643993,51.2771038814596
0,-0.629525571891938,61.7536698528868,81.1698939195545,101.445001725749,-64.7623712595395,-45.4602888351222,-24.0594752753922,-15.646055335051,4.52506197596077,22.9850375558918,12.7372879601797,32.3551440312911,54.4165049968384
0,-0.921257732752519,63.1233371829621,82.2436500151762,102.853753852734,-46.0486896361547,-65.6202520761398,-24.9145468634112,3.54153177141687,-14.0828748363429,23.0570841102652,11.9214142795918,53.2336877840898,32.1778012246895
0,-2.08634033722141,62.2630719982453,81.1751919632705,100.872290085729,-64.4548041685955,-48.0781601473223,-23.0730587903515,-15.4203931446712,3.03036642684714,23.0511017581268,11.8088945442177,31.1385071730576,52.9331112579212
1,0.831164107971914,62.8352279685606,81.6983663999367,102.287192321515,-66.9956713016945,-26.9631712295116,-46.1964109081719,-16.8555621578721,3.4359401288884,22.8469319722946,11.9530749029731,32.9851284012642,54.7616832448506
1,0.747223805147486,63.889358473281,82.1969810599035,102.158652875231,-63.6178492057155,-44.729899656222,-23.7741778912106,-17.5191779979739,2.99120639661834,22.8592420075454,12.4437391865987,33.2538861569411,54.5096492013839
0,-1.63140272551256,63.3393512493692,81.5424312503383,101.937896094724,-67.5402122398798,-45.1095513608416,-25.663985925365,-16.7328571401766,3.43326856177325,23.0908255856846,10.6608756401191,32.1038519087044,51.4891008308293
0,-1.79250069758711,62.8056392860147,81.4039107219211,101.139858875853,-65.9402900293134,-45.9666651944488,-25.194318948413,-16.3785772279451,2.12453303913249,22.6323370664328,13.0813466513868,32.4764651304817,53.3696995273964
0,-6.74230582754109,63.1121711650453,82.0654784413462,101.869080344915,-65.7759586873107,-44.7631674073638,-26.2166026653962,-16.9316771249685,2.74026145059908,23.1275821550835,15.7890456178953,32.4166286801038,55.5384470277162
0,-1.0871967230911,62.4564757112618,82.3381083084034,103.189719531621,-65.4456026200247,-48.2804504328722,-24.7835700870616,-16.0351870954829,2.77887752548025,22.4063493780401,10.7854562702047,32.32091273586,51.7822313080936
0,-2.263249674433,81.6604834862155,63.1255381553825,102.929303313251,-66.926314745904,-45.2888705418403,-25.1851286748853,-16.3746810444476,23.2691414888574,3.51187707445071,12.1904758880688,32.512188122538,52.6804322835747
0,-1.31498285997067,81.9655374782859,63.4221389395559,100.875370746213,-67.899570130225,-44.5117678278046,-25.8676346750644,-14.7392061495379,2.93581186093703,23.0780734807538,11.9061007576352,30.9617457866036,51.6930880572339
0,-3.92250139063803,62.4854161278402,82.3507786088716,100.180492239456,-66.2475025861617,-45.0037598322696,-24.9574299217916,-15.3090787408768,23.3936661817223,2.05880095926273,13.1234881203023,33.0517020536057,54.5563103190396
0,-0.564966615042774,63.0066979116675,81.7842487281433,103.131621910082,-66.2336494800113,-46.8249057430519,-24.605338915252,-16.6388776336819,2.91864436901916,23.1015277615924,12.2072055817913,31.8543845426396,54.360254156365
1,1.09593695764928,62.8183392545061,81.4897528813704,102.927001106774,-63.2174936510346,-47.4860949302267,-23.8776595277896,-15.6836921320742,2.45484342615645,23.2783761351057,12.3569169876035,32.6022247230899,52.908555509927
1,-1.76357650526621,63.1128111716276,81.5036077648165,102.867521702612,-67.4996681755917,-45.139198134011,-29.18199532767,-15.9295499941857,3.6979989539619,23.236239387457,12.4207882275019,32.7050383510447,54.8307546859091
1,-1.32690741455306,63.2394151217784,81.7584639226411,102.640229627854,-66.7462889524484,-45.3539221179957,-25.2994689347692,-17.1300857692292,3.01084092775714,22.8796810748793,9.75527080329948,52.4766513266706,29.9373925277658
1,-2.38696022862007,65.4630098547254,82.4273965700117,103.503337851399,-69.4809230140652,-46.4799678762224,-28.2713148351009,-17.0101294492014,2.8361803544621,23.2521625677629,10.8956575080532,33.6098666487527,52.4559387195548
0,2.57819340342626,67.4502584503386,83.5442609987008,104.769665214441,-68.2112210980661,-45.243144216083,-30.9642690014359,-16.558355045508,2.97453838818823,22.8223306148352,11.9298561819013,31.5141370326895,53.5067295575744
1,-0.967025098505846,63.0083619451074,83.8802245970904,102.5813217116,-65.447645507954,-44.2048184941524,-25.3282582462622,-16.4346410188366,2.91748684303022,22.7993074387238,11.3998723907111,31.0443193714855,53.0033783762209
1,-0.832775530355843,62.7314676711732,82.483375584968,102.141980936129,-65.7605812692879,-47.0328970137479,-24.1028213601053,-15.8427354929406,3.04998208389737,22.7336696245157,11.7522386383369,31.6001689832974,52.88113076114
0,-2.21929722576684,63.5320920995518,83.5537455083707,104.420234335881,-67.0433270971835,-44.896404961495,-25.3324862966554,-16.1810075619935,2.89808432004251,22.9736396294286,9.08801768716927,29.993861558738,51.9886878036815
1,-0.507524242761165,63.3047073095634,82.1102333550759,102.610112439288,-64.6840686832019,-47.02795405913,-24.1714094573456,-15.7968526230108,2.06626723502756,22.6842414923364,13.366178678715,32.3381589694966,55.7948891517574
0,5.07744686879942,69.5324168119969,83.8332141961529,105.815694907251,-65.8169230806732,-47.8762406220277,-24.0825230055871,-15.8394528308266,2.78541194422257,23.1143921569053,12.4400796827949,33.5583163832209,52.8748627141395
0,-0.427556974901736,62.5355419511028,81.3666361882675,102.708920894891,-65.4447518078531,-45.0535997710883,-24.398050770426,-16.3308144084595,2.13023255678396,23.0195455866657,10.8593333423092,31.3942321270136,52.9473319974326
